,gradyear,gender,age,cute,shopping,Cluster
973,2006.0,Female,18.0,0.0,0.0,3
975,2006.0,Female,18.0,0.0,0.0,3
976,2007.0,Female,17.0,0.0,0.0,2
977,2006.0,Female,18.0,0.0,0.0,3
978,2007.0,Female,17.0,0.0,1.0,2
979,2007.0,Female,17.0,2.0,0.0,2
980,2007.9999999999998,Female,17.0,0.0,0.0,2
982,2007.0,Female,17.0,1.0,0.0,2
984,2007.0,Female,17.0,0.0,0.0,2
985,2007.0,Male,17.0,0.0,0.0,1
986,2007.9999999999998,Female,16.0,0.0,0.0,5
987,2007.0,Male,17.0,0.0,0.0,1
989,2007.0,Female,18.0,1.0,1.0,3
992,2009.0,Male,16.0,0.0,0.0,1
993,2007.9999999999998,Female,17.0,0.0,0.0,2
999,2006.0,Female,19.0,0.0,1.0,3
1001,2007.9999999999998,Female,16.0,2.0,2.0,5
1004,2006.0,Male,18.0,0.0,0.0,4
1005,2007.9999999999998,Female,16.0,0.0,1.0,5
1006,2006.0,Female,18.0,0.0,0.0,3
1007,2007.9999999999998,Male,17.0,0.0,0.0,1
1009,2007.0,Female,17.0,0.0,0.0,2
1010,2007.0,Female,17.0,0.0,0.0,2
1011,2007.9999999999998,Female,17.0,0.0,0.0,2
1012,2006.0,Female,18.0,1.0,0.0,3
1013,2007.0,Female,18.0,0.0,0.0,3
1014,2009.0,Female,16.0,1.0,1.0,5
1015,2007.0,Female,18.0,0.0,0.0,3
1019,2006.0,Male,19.0,0.0,0.0,4
1020,2006.0,Male,19.0,0.0,0.0,4
1023,2009.0,Male,16.0,0.0,0.0,1
1025,2007.0,Male,17.0,0.0,0.0,1
1026,2007.0,Female,17.0,0.0,0.0,2
1027,2007.9999999999998,Female,17.0,1.0,1.0,2
1029,2009.0,Female,16.0,0.0,0.0,5
1030,2007.0,Female,17.0,0.0,0.0,2
1031,2006.0,Female,18.0,0.0,0.0,3
1033,2007.9999999999998,Female,16.0,0.0,1.0,5
1037,2006.0,Female,18.0,0.0,0.0,3
1038,2006.0,Male,18.0,0.0,0.0,4
1040,2006.0,Female,18.0,1.0,1.0,3
1041,2007.9999999999998,Female,16.0,0.0,0.0,5
1042,2006.0,Female,18.0,0.0,0.0,3
1043,2007.0,Female,17.0,0.0,1.0,2
1044,2007.0,Female,17.0,0.0,0.0,2
1046,2007.0,Female,17.0,1.0,1.0,2
1048,2007.0,Female,17.0,0.0,0.0,2
1049,2006.0,Female,18.0,1.0,0.0,3
1050,2007.0,Female,18.0,0.0,0.0,3
1051,2007.0,Female,17.0,0.0,2.0,2
1052,2006.0,Female,18.0,1.0,0.0,3
1053,2007.0,Female,18.0,0.0,0.0,3
1054,2006.0,Male,19.0,0.0,0.0,4
1057,2006.0,Male,18.0,1.0,0.0,4
1058,2007.0,Male,17.0,0.0,0.0,1
1060,2007.0,Female,19.0,1.0,1.0,3
1061,2007.0,Female,17.0,0.0,0.0,2
1062,2009.0,Female,16.0,0.0,0.0,5
1063,2009.0,Male,16.0,0.0,0.0,1
1065,2007.0,Female,17.0,0.0,0.0,2
1066,2007.9999999999998,Female,16.0,0.0,0.0,5
1067,2006.0,Female,18.0,0.0,0.0,3
1068,2007.9999999999998,Female,17.0,0.0,1.0,2
1071,2007.0,Female,18.0,0.0,0.0,3
1073,2007.9999999999998,Female,16.0,0.0,1.0,5
1077,2007.0,Female,18.0,0.0,0.0,3
1079,2007.9999999999998,Female,16.0,2.0,0.0,5
1081,2007.9999999999998,Male,17.0,0.0,0.0,1
1083,2006.0,Female,18.0,1.0,0.0,3
1084,2007.9999999999998,Female,16.0,0.0,2.0,5
1088,2007.0,Male,17.0,2.0,0.0,1
1089,2006.0,Female,18.0,0.0,1.0,3
1091,2009.0,Male,16.0,0.0,0.0,1
1095,2006.0,Female,18.0,2.0,1.0,3
1097,2006.0,Female,18.0,1.0,0.0,3
1101,2007.0,Male,18.0,0.0,0.0,4
1102,2006.0,Female,18.0,0.0,1.0,3
1103,2009.0,Male,16.0,0.0,0.0,1
1104,2007.9999999999998,Female,16.0,1.0,0.0,5
1105,2007.9999999999998,Female,16.0,0.0,0.0,5
1107,2007.9999999999998,Female,16.0,1.0,0.0,5
1108,2006.0,Female,18.0,0.0,1.0,3
1109,2007.9999999999998,Female,16.0,1.0,0.0,5
1112,2007.9999999999998,Female,16.0,0.0,0.0,5
1115,2006.0,Female,18.0,0.0,1.0,3
1117,2007.9999999999998,Female,17.0,0.0,0.0,2
1118,2007.0,Male,17.0,0.0,0.0,1
1119,2007.0,Female,17.0,1.0,0.0,2
1121,2007.9999999999998,Female,16.0,1.0,2.9999999999999996,5
1123,2007.9999999999998,Female,16.0,0.0,0.0,5
1124,2007.9999999999998,Female,17.0,1.0,1.0,2
1128,2006.0,Female,18.0,1.0,0.0,3
1129,2006.0,Female,18.0,0.0,1.0,3
1132,2007.9999999999998,Female,16.0,0.0,0.0,5
1134,2007.9999999999998,Female,16.0,1.0,0.0,5
1135,2006.0,Female,19.0,0.0,0.0,3
1136,2006.0,Female,18.0,0.0,0.0,3
1140,2009.0,Male,16.0,0.0,0.0,1
1141,2007.9999999999998,Female,17.0,0.0,0.0,2
1142,2007.0,Female,17.0,1.0,0.0,2
1143,2007.9999999999998,Female,17.0,0.0,2.0,2
1145,2007.0,Female,17.0,0.0,1.0,2
1149,2007.0,Female,18.0,0.0,0.0,3
1151,2007.9999999999998,Male,16.0,0.0,0.0,1
1152,2006.0,Female,18.0,0.0,0.0,3
1154,2007.0,Female,17.0,0.0,2.9999999999999996,2
1155,2007.9999999999998,Female,17.0,0.0,0.0,2
1158,2007.9999999999998,Female,16.0,0.0,0.0,5
1159,2006.0,Female,18.0,0.0,0.0,3
1160,2007.0,Female,17.0,0.0,0.0,2
1162,2007.9999999999998,Female,17.0,1.0,0.0,2
1164,2007.9999999999998,Male,17.0,0.0,0.0,1
1165,2007.0,Male,17.0,0.0,0.0,1
1166,2007.9999999999998,Female,17.0,0.0,1.0,2
1167,2006.0,Female,19.0,0.0,0.0,3
1168,2007.9999999999998,Female,16.0,1.0,2.0,5
1170,2007.0,Female,17.0,0.0,0.0,2
1171,2006.0,Female,19.0,0.0,0.0,3
1172,2006.0,Male,19.0,0.0,0.0,4
1173,2007.0,Female,17.0,0.0,0.0,2
1174,2007.9999999999998,Female,16.0,1.0,0.0,5
1175,2007.0,Female,17.0,0.0,0.0,2
1178,2006.0,Male,19.0,0.0,0.0,4
1179,2007.0,Male,18.0,0.0,0.0,4
1180,2006.0,Female,18.0,2.0,0.0,3
1183,2007.9999999999998,Female,16.0,1.0,0.0,5
1185,2007.0,Female,17.0,0.0,0.0,2
1187,2006.0,Female,18.0,1.0,2.0,3
1188,2007.9999999999998,Female,16.0,0.0,0.0,5
1189,2006.0,Female,18.0,0.0,0.0,3
1193,2007.9999999999998,Male,16.0,0.0,0.0,1
1194,2007.0,Female,17.0,0.0,0.0,2
1196,2006.0,Female,18.0,1.0,1.0,3
1197,2007.9999999999998,Male,17.0,0.0,0.0,1
1198,2006.0,Male,18.0,0.0,0.0,4
1199,2006.0,Female,18.0,1.0,0.0,3
1200,2007.0,Female,18.0,3.0,0.0,3
1201,2007.0,Female,17.0,0.0,0.0,2
1203,2009.0,Female,16.0,1.0,1.0,5
1204,2007.0,Female,17.0,1.0,0.0,2
1205,2006.0,Female,18.0,0.0,1.0,3
1208,2007.0,Female,17.0,0.0,0.0,2
1209,2007.9999999999998,Female,17.0,2.0,0.0,2
1211,2007.9999999999998,Female,16.0,0.0,1.0,5
1213,2007.9999999999998,Male,16.0,0.0,0.0,1
1216,2006.0,Male,18.0,0.0,0.0,4
1222,2007.9999999999998,Female,16.0,4.0,0.0,5
1225,2007.9999999999998,Female,16.0,0.0,0.0,5
1226,2006.0,Female,17.0,0.0,0.0,2
1228,2006.0,Female,18.0,0.0,0.0,3
1230,2007.9999999999998,Female,16.0,0.0,0.0,5
1231,2007.0,Female,18.0,0.0,0.0,3
1232,2007.9999999999998,Female,17.0,0.0,1.0,2
1234,2007.0,Female,17.0,4.0,1.0,2
1236,2006.0,Female,18.0,0.0,0.0,3
1237,2007.9999999999998,Female,16.0,0.0,0.0,5
1238,2009.0,Female,16.0,1.0,0.0,5
1240,2007.9999999999998,Female,16.0,1.0,1.0,5
1241,2007.9999999999998,Female,16.0,1.0,0.0,5
1244,2006.0,Female,19.0,3.0,1.0,3
1245,2007.9999999999998,Female,16.0,0.0,0.0,5
1246,2007.9999999999998,Female,16.0,0.0,1.0,5
1252,2006.0,Female,19.0,6.0,0.0,3
1253,2007.9999999999998,Female,16.0,0.0,1.0,5
1254,2007.0,Female,17.0,0.0,0.0,2
1259,2009.0,Male,16.0,0.0,0.0,1
1260,2007.9999999999998,Female,16.0,0.0,0.0,5
1261,2006.0,Male,18.0,0.0,0.0,4
1264,2006.0,Female,19.0,0.0,1.0,3
1265,2006.0,Female,18.0,0.0,0.0,3
1266,2006.0,Male,19.0,0.0,0.0,4
1267,2006.0,Female,18.0,0.0,0.0,3
1271,2009.0,Male,16.0,0.0,0.0,1
1273,2006.0,Female,18.0,0.0,0.0,3
1274,2007.9999999999998,Male,17.0,0.0,0.0,1
1275,2006.0,Female,18.0,0.0,0.0,3
1278,2006.0,Male,19.0,0.0,0.0,4
1279,2006.0,Female,17.0,0.0,0.0,2
1284,2007.0,Female,17.0,0.0,0.0,2
1285,2009.0,Male,17.0,0.0,0.0,1
1287,2009.0,Female,16.0,0.0,0.0,5
1288,2007.9999999999998,Male,16.0,0.0,0.0,1
1289,2007.0,Female,18.0,1.0,0.0,3
1290,2007.0,Female,18.0,1.0,0.0,3
1292,2007.0,Female,18.0,1.0,0.0,3
1294,2006.0,Female,18.0,0.0,0.0,3
1296,2009.0,Male,16.0,0.0,0.0,1
1297,2007.9999999999998,Female,16.0,0.0,0.0,5
1298,2007.9999999999998,Male,17.0,0.0,0.0,1
1301,2006.0,Female,18.0,0.0,1.0,3
1302,2007.0,Female,17.0,2.0,0.0,2
1303,2007.9999999999998,Male,16.0,0.0,0.0,1
1304,2007.9999999999998,Female,16.0,0.0,0.0,5
1306,2007.0,Female,17.0,0.0,0.0,2
1307,2007.0,Female,17.0,0.0,0.0,2
1310,2007.0,Female,18.0,0.0,0.0,3
1312,2007.9999999999998,Female,16.0,0.0,0.0,5
1314,2007.9999999999998,Female,16.0,0.0,1.0,5
1316,2006.0,Female,18.0,0.0,1.0,3
1317,2006.0,Female,17.0,0.0,2.9999999999999996,2
1320,2007.9999999999998,Female,16.0,1.0,0.0,5
1321,2007.0,Female,17.0,0.0,0.0,2
1322,2007.0,Female,18.0,0.0,0.0,3
1323,2006.0,Female,18.0,1.0,0.0,3
1324,2007.0,Female,18.0,0.0,1.0,3
1325,2006.0,Female,18.0,1.0,1.0,3
1328,2007.0,Female,17.0,0.0,0.0,2
1329,2007.0,Female,17.0,0.0,0.0,2
1330,2006.0,Female,18.0,0.0,0.0,3
1332,2006.0,Male,18.0,0.0,0.0,4
1333,2006.0,Female,19.0,2.0,1.0,3
1334,2007.9999999999998,Female,16.0,4.0,0.0,5
1335,2006.0,Female,18.0,0.0,0.0,3
1336,2007.0,Female,17.0,0.0,0.0,2
1339,2006.0,Female,18.0,0.0,2.0,3
1340,2006.0,Female,19.0,0.0,0.0,3
1341,2006.0,Female,18.0,0.0,0.0,3
1342,2007.0,Female,17.0,0.0,1.0,2
1343,2007.9999999999998,Female,17.0,0.0,0.0,2
1346,2006.0,Female,18.0,0.0,0.0,3
1347,2007.9999999999998,Female,16.0,3.0,1.0,5
1350,2007.0,Male,17.0,0.0,0.0,1
1351,2007.9999999999998,Female,17.0,0.0,0.0,2
1352,2007.0,Female,17.0,0.0,0.0,2
1354,2007.9999999999998,Female,16.0,0.0,0.0,5
1360,2007.9999999999998,Female,16.0,0.0,0.0,5
1361,2009.0,Female,16.0,1.0,0.0,5
1363,2007.0,Female,17.0,1.0,2.0,2
1364,2007.9999999999998,Male,16.0,0.0,0.0,1
1366,2007.9999999999998,Female,17.0,0.0,0.0,2
1370,2009.0,Male,16.0,0.0,0.0,1
1371,2007.9999999999998,Female,16.0,0.0,1.0,5
1376,2007.9999999999998,Male,16.0,0.0,0.0,1
1377,2006.0,Female,19.0,0.0,0.0,3
1378,2007.0,Female,17.0,0.0,1.0,2
1379,2009.0,Female,16.0,0.0,1.0,5
1381,2007.0,Female,16.0,0.0,0.0,2
1382,2006.0,Female,18.0,0.0,1.0,3
1383,2006.0,Female,19.0,0.0,0.0,3
1384,2006.0,Female,18.0,0.0,0.0,3
1385,2006.0,Female,19.0,0.0,1.0,3
1387,2007.9999999999998,Female,16.0,0.0,1.0,5
1389,2009.0,Female,16.0,1.0,0.0,5
1390,2007.9999999999998,Female,16.0,0.0,0.0,5
1391,2007.9999999999998,Female,16.0,1.0,0.0,5
1393,2007.9999999999998,Male,17.0,0.0,0.0,1
1394,2006.0,Female,18.0,0.0,0.0,3
1395,2007.9999999999998,Female,16.0,1.0,0.0,5
1398,2007.9999999999998,Male,17.0,0.0,0.0,1
1399,2007.9999999999998,Female,16.0,0.0,0.0,5
1400,2009.0,Female,16.0,0.0,0.0,5
1401,2007.9999999999998,Female,17.0,0.0,1.0,2
1402,2007.0,Male,18.0,0.0,0.0,4
1405,2009.0,Female,16.0,2.0,2.9999999999999996,5
1407,2007.9999999999998,Female,17.0,0.0,2.0,2
1410,2007.0,Female,18.0,0.0,0.0,3
1411,2006.0,Female,18.0,1.0,0.0,3
1412,2007.0,Female,18.0,1.0,0.0,3
1413,2007.0,Female,17.0,1.0,0.0,2
1414,2007.0,Female,17.0,0.0,0.0,2
1415,2007.9999999999998,Female,16.0,0.0,0.0,5
1416,2006.0,Female,18.0,0.0,0.0,3
1417,2007.0,Female,18.0,0.0,2.0,3
1420,2006.0,Female,18.0,0.0,1.0,3
1424,2007.9999999999998,Male,16.0,0.0,0.0,1
1426,2006.0,Female,19.0,0.0,0.0,3
1427,2007.9999999999998,Female,16.0,0.0,0.0,5
1429,2006.0,Female,19.0,0.0,0.0,3
1430,2007.0,Female,18.0,0.0,0.0,3
1432,2006.0,Male,19.0,0.0,0.0,4
1433,2007.0,Female,17.0,0.0,0.0,2
1434,2009.0,Female,18.0,0.0,0.0,2
1435,2006.0,Male,18.0,0.0,0.0,4
1437,2007.0,Female,17.0,0.0,0.0,2
1438,2006.0,Male,19.0,0.0,0.0,4
1440,2007.0,Female,18.0,0.0,0.0,3
1443,2006.0,Male,18.0,0.0,0.0,4
1445,2007.0,Female,17.0,0.0,0.0,2
1447,2007.9999999999998,Female,16.0,0.0,1.0,5
1448,2007.0,Female,17.0,0.0,0.0,2
1449,2007.0,Female,17.0,0.0,2.9999999999999996,2
1450,2007.0,Female,17.0,0.0,0.0,2
1451,2006.0,Female,19.0,0.0,0.0,3
1452,2007.0,Male,17.0,0.0,0.0,1
1453,2009.0,Female,16.0,0.0,1.0,5
1454,2006.0,Female,18.0,0.0,0.0,3
1455,2007.0,Female,17.0,0.0,0.0,2
1458,2007.9999999999998,Female,16.0,0.0,0.0,5
1459,2006.0,Female,19.0,0.0,0.0,3
1462,2006.0,Male,19.0,0.0,0.0,4
1463,2007.0,Female,17.0,0.0,0.0,2
1464,2007.9999999999998,Female,16.0,0.0,1.0,5
1466,2009.0,Female,16.0,0.0,1.0,5
1467,2006.0,Male,18.0,0.0,0.0,4
1473,2007.0,Male,18.0,0.0,0.0,4
1474,2009.0,Male,16.0,0.0,0.0,1
1476,2007.9999999999998,Female,16.0,0.0,2.0,5
1477,2006.0,Female,18.0,0.0,0.0,3
1479,2006.0,Female,19.0,0.0,0.0,3
1483,2007.0,Female,17.0,0.0,0.0,2
1484,2007.0,Female,18.0,0.0,0.0,3
1486,2007.0,Female,18.0,0.0,0.0,3
1488,2006.0,Female,18.0,0.0,0.0,3
1490,2006.0,Male,18.0,0.0,0.0,4
1491,2007.0,Male,17.0,0.0,0.0,1
1493,2007.9999999999998,Female,16.0,2.0,0.0,5
1494,2007.0,Female,17.0,0.0,0.0,2
1496,2007.0,Male,17.0,0.0,0.0,1
1497,2006.0,Male,18.0,0.0,0.0,4
1498,2007.9999999999998,Female,16.0,0.0,0.0,5
1499,2007.0,Female,18.0,0.0,2.0,3
1500,2007.0,Female,17.0,0.0,0.0,2
1501,2006.0,Female,18.0,0.0,0.0,3
1502,2006.0,Female,19.0,1.0,0.0,3
1503,2007.0,Female,17.0,0.0,0.0,2
1504,2006.0,Female,18.0,0.0,0.0,3
1505,2007.0,Female,17.0,0.0,0.0,2
1506,2007.9999999999998,Male,16.0,0.0,0.0,1
1508,2007.9999999999998,Female,16.0,0.0,0.0,5
1509,2006.0,Female,18.0,0.0,0.0,3
1510,2007.9999999999998,Female,16.0,1.0,2.0,5
1514,2007.0,Female,17.0,0.0,0.0,2
1515,2009.0,Female,16.0,0.0,0.0,5
1516,2006.0,Male,18.0,0.0,0.0,4
1518,2006.0,Female,18.0,0.0,1.0,3
1519,2007.9999999999998,Female,16.0,1.0,0.0,5
1520,2007.0,Male,17.0,0.0,0.0,1
1528,2007.0,Female,17.0,0.0,0.0,2
1535,2006.0,Female,18.0,1.0,0.0,3
1536,2006.0,Female,18.0,1.0,0.0,3
1538,2006.0,Female,19.0,0.0,0.0,3
1539,2007.0,Female,17.0,0.0,0.0,2
1540,2007.0,Female,17.0,0.0,0.0,2
1541,2006.0,Female,19.0,0.0,0.0,3
1547,2007.0,Male,17.0,0.0,0.0,1
1548,2007.0,Female,17.0,0.0,0.0,2
1549,2006.0,Female,19.0,0.0,0.0,3
1553,2007.9999999999998,Female,16.0,0.0,0.0,5
1555,2007.9999999999998,Female,16.0,0.0,0.0,5
1559,2006.0,Female,19.0,0.0,0.0,3
1561,2007.0,Male,18.0,0.0,0.0,4
1562,2009.0,Female,16.0,0.0,0.0,5
1563,2007.9999999999998,Female,17.0,0.0,1.0,2
1564,2007.9999999999998,Female,16.0,1.0,1.0,5
1565,2007.9999999999998,Female,16.0,2.0,1.0,5
1566,2006.0,Male,18.0,0.0,0.0,4
1567,2006.0,Female,18.0,0.0,0.0,3
1568,2006.0,Female,18.0,0.0,0.0,3
1569,2007.0,Female,18.0,0.0,1.0,3
1570,2007.9999999999998,Female,16.0,0.0,0.0,5
1572,2007.9999999999998,Female,16.0,0.0,0.0,5
1573,2007.0,Female,17.0,0.0,0.0,2
1574,2006.0,Female,19.0,0.0,0.0,3
1575,2007.9999999999998,Female,16.0,0.0,0.0,5
1576,2007.9999999999998,Male,17.0,0.0,0.0,1
1577,2006.0,Female,18.0,0.0,0.0,3
1579,2009.0,Female,16.0,0.0,0.0,5
1580,2007.0,Male,17.0,0.0,0.0,1
1581,2006.0,Female,18.0,0.0,1.0,3
1582,2007.9999999999998,Female,17.0,1.0,0.0,2
1585,2007.0,Female,16.0,0.0,1.0,2
1587,2007.0,Female,17.0,1.0,0.0,2
1588,2007.0,Female,17.0,1.0,0.0,2
1589,2007.0,Female,17.0,0.0,1.0,2
1590,2007.0,Female,18.0,2.0,0.0,3
1592,2007.9999999999998,Female,16.0,0.0,1.0,5
1593,2007.9999999999998,Female,16.0,0.0,0.0,5
1595,2007.0,Female,17.0,0.0,0.0,2
1597,2006.0,Male,19.0,0.0,0.0,4
1599,2007.0,Female,17.0,0.0,0.0,2
1601,2007.0,Female,18.0,0.0,0.0,3
1602,2006.0,Female,18.0,2.0,1.0,3
1603,2006.0,Male,18.0,0.0,0.0,4
1604,2006.0,Female,19.0,0.0,1.0,3
1605,2007.9999999999998,Female,16.0,0.0,0.0,5
1607,2007.9999999999998,Female,16.0,1.0,0.0,5
1614,2009.0,Male,19.0,0.0,0.0,1
1615,2007.0,Female,17.0,0.0,0.0,2
1616,2006.0,Female,18.0,0.0,1.0,3
1617,2007.0,Female,17.0,0.0,0.0,2
1619,2006.0,Male,18.0,0.0,0.0,4
1620,2009.0,Female,16.0,0.0,2.9999999999999996,5
1624,2006.0,Female,18.0,1.0,0.0,3
1625,2007.0,Male,18.0,0.0,0.0,4
1626,2009.0,Female,16.0,0.0,0.0,5
1627,2007.9999999999998,Male,16.0,0.0,0.0,1
1628,2007.9999999999998,Female,17.0,0.0,0.0,2
1629,2007.9999999999998,Male,17.0,0.0,0.0,1
1637,2007.9999999999998,Female,16.0,1.0,2.0,5
1640,2007.9999999999998,Male,17.0,0.0,0.0,1
1641,2006.0,Female,18.0,0.0,0.0,3
1642,2006.0,Male,18.0,0.0,0.0,4
1643,2007.9999999999998,Male,17.0,0.0,0.0,1
1644,2007.0,Female,18.0,0.0,0.0,3
1647,2007.0,Female,18.0,0.0,0.0,3
1651,2009.0,Female,18.0,0.0,0.0,2
1652,2007.0,Male,18.0,0.0,0.0,4
1653,2007.9999999999998,Female,16.0,1.0,0.0,5
1654,2007.9999999999998,Female,17.0,2.0,2.9999999999999996,2
1656,2007.0,Female,17.0,3.0,0.0,2
1657,2007.0,Male,18.0,0.0,0.0,4
1659,2007.9999999999998,Female,17.0,0.0,2.0,2
1660,2007.9999999999998,Male,17.0,0.0,0.0,1
1662,2007.9999999999998,Female,16.0,0.0,0.0,5
1663,2006.0,Male,18.0,0.0,0.0,4
1665,2009.0,Female,16.0,0.0,0.0,5
1670,2007.0,Female,17.0,0.0,0.0,2
1674,2006.0,Female,18.0,0.0,0.0,3
1675,2007.9999999999998,Female,18.0,1.0,0.0,2
1676,2009.0,Female,16.0,0.0,0.0,5
1677,2006.0,Female,18.0,0.0,0.0,3
1680,2006.0,Female,18.0,0.0,1.0,3
1681,2006.0,Male,19.0,0.0,0.0,4
1682,2007.9999999999998,Female,16.0,0.0,1.0,5
1683,2007.9999999999998,Female,16.0,0.0,0.0,5
1686,2006.0,Male,19.0,0.0,0.0,4
1694,2006.0,Female,18.0,0.0,0.0,3
1696,2007.9999999999998,Female,17.0,0.0,0.0,2
1697,2007.9999999999998,Female,16.0,0.0,1.0,5
1698,2006.0,Female,19.0,1.0,0.0,3
1699,2006.0,Female,18.0,0.0,1.0,3
1700,2007.0,Female,18.0,1.0,0.0,3
1701,2007.0,Female,17.0,0.0,4.0,2
1704,2007.9999999999998,Female,17.0,0.0,0.0,2
1705,2006.0,Female,18.0,0.0,0.0,3
1707,2006.0,Male,18.0,0.0,0.0,4
1708,2007.9999999999998,Male,16.0,0.0,0.0,1
1711,2007.9999999999998,Male,17.0,0.0,0.0,1
1712,2007.9999999999998,Female,17.0,0.0,1.0,2
1714,2007.9999999999998,Female,16.0,0.0,0.0,5
1715,2007.0,Female,17.0,0.0,0.0,2
1720,2007.9999999999998,Female,17.0,2.0,2.0,2
1721,2007.9999999999998,Female,16.0,2.0,1.0,5
1722,2006.0,Female,18.0,0.0,0.0,3
1723,2006.0,Female,18.0,0.0,0.0,3
1725,2006.0,Female,19.0,0.0,1.0,3
1727,2007.9999999999998,Female,16.0,0.0,0.0,5
1728,2006.0,Female,19.0,0.0,0.0,3
1729,2007.9999999999998,Female,16.0,0.0,0.0,5
1730,2007.0,Female,17.0,0.0,0.0,2
1732,2006.0,Female,18.0,0.0,0.0,3
1733,2007.0,Male,18.0,0.0,0.0,4
1734,2007.9999999999998,Female,16.0,0.0,0.0,5
1735,2007.0,Female,17.0,0.0,0.0,2
1737,2007.0,Female,18.0,0.0,0.0,3
1739,2007.9999999999998,Male,16.0,0.0,0.0,1
1740,2007.0,Female,17.0,1.0,0.0,2
1742,2007.9999999999998,Female,16.0,0.0,0.0,5
1743,2007.9999999999998,Female,16.0,0.0,1.0,5
1744,2007.9999999999998,Female,16.0,0.0,0.0,5
1753,2007.9999999999998,Male,16.0,0.0,0.0,1
1754,2007.0,Female,17.0,0.0,0.0,2
1757,2006.0,Female,18.0,1.0,0.0,3
1758,2006.0,Female,18.0,0.0,0.0,3
1759,2007.9999999999998,Male,16.0,0.0,0.0,1
1760,2006.0,Male,18.0,0.0,0.0,4
1766,2007.0,Female,17.0,0.0,0.0,2
1767,2006.0,Male,19.0,0.0,0.0,4
1771,2007.0,Female,17.0,0.0,0.0,2
1774,2007.9999999999998,Female,16.0,0.0,0.0,5
1775,2006.0,Female,18.0,1.0,0.0,3
1778,2006.0,Female,18.0,1.0,1.0,3
1779,2007.0,Female,17.0,0.0,0.0,2
1782,2007.9999999999998,Female,16.0,0.0,0.0,5
1783,2007.0,Female,17.0,1.0,1.0,2
1786,2007.0,Female,17.0,1.0,0.0,2
1787,2007.9999999999998,Female,17.0,0.0,1.0,2
1788,2006.0,Female,19.0,0.0,0.0,3
1794,2007.9999999999998,Female,16.0,1.0,1.0,5
1795,2007.0,Female,17.0,0.0,1.0,2
1797,2006.0,Female,17.0,0.0,1.0,2
1800,2009.0,Female,16.0,0.0,0.0,5
1801,2006.0,Female,18.0,0.0,0.0,3
1808,2006.0,Female,19.0,1.0,1.0,3
1814,2007.9999999999998,Female,17.0,0.0,1.0,2
1816,2007.9999999999998,Male,16.0,0.0,0.0,1
1818,2006.0,Female,19.0,0.0,0.0,3
1819,2007.0,Female,17.0,0.0,1.0,2
1820,2007.9999999999998,Female,16.0,0.0,1.0,5
1821,2007.9999999999998,Male,17.0,0.0,0.0,1
1825,2007.9999999999998,Female,16.0,0.0,1.0,5
1827,2006.0,Male,18.0,0.0,0.0,4
1828,2006.0,Female,18.0,0.0,0.0,3
1831,2007.0,Female,18.0,1.0,0.0,3
1833,2006.0,Male,18.0,0.0,0.0,4
1834,2006.0,Male,19.0,0.0,0.0,4
1836,2007.9999999999998,Female,16.0,0.0,0.0,5
1837,2007.0,Male,18.0,0.0,0.0,4
1838,2007.0,Female,18.0,0.0,0.0,3
1840,2006.0,Female,18.0,0.0,0.0,3
1841,2007.9999999999998,Female,16.0,0.0,1.0,5
1845,2007.0,Female,17.0,0.0,0.0,2
1846,2009.0,Female,16.0,0.0,0.0,5
1847,2007.9999999999998,Female,16.0,0.0,0.0,5
1853,2007.0,Female,17.0,5.0,0.0,2
1854,2007.9999999999998,Female,17.0,0.0,1.0,2
1857,2007.9999999999998,Female,16.0,0.0,1.0,5
1861,2007.0,Female,18.0,0.0,1.0,3
1865,2007.9999999999998,Female,16.0,0.0,0.0,5
1867,2007.9999999999998,Female,16.0,0.0,0.0,5
1870,2006.0,Female,19.0,1.0,0.0,3
1871,2007.0,Female,17.0,0.0,0.0,2
1873,2006.0,Female,18.0,0.0,1.0,3
1874,2007.9999999999998,Female,16.0,0.0,0.0,5
1875,2007.9999999999998,Female,16.0,0.0,0.0,5
1878,2009.0,Male,16.0,0.0,0.0,1
1879,2007.9999999999998,Female,16.0,0.0,0.0,5
1880,2007.0,Female,17.0,0.0,1.0,2
1881,2006.0,Female,18.0,0.0,0.0,3
1882,2007.0,Male,17.0,0.0,0.0,1
1884,2007.9999999999998,Female,16.0,3.0,1.0,5
1888,2009.0,Female,16.0,1.0,0.0,5
1889,2007.9999999999998,Female,16.0,0.0,0.0,5
1890,2006.0,Female,18.0,0.0,1.0,3
1891,2009.0,Male,16.0,0.0,0.0,1
1894,2007.9999999999998,Female,16.0,0.0,0.0,5
1895,2006.0,Female,18.0,0.0,0.0,3
1897,2006.0,Female,18.0,0.0,0.0,3
1898,2007.9999999999998,Male,16.0,0.0,0.0,1
1899,2006.0,Female,19.0,0.0,0.0,3
1900,2007.0,Female,17.0,0.0,0.0,2
1901,2009.0,Male,18.0,0.0,0.0,1
1903,2007.0,Female,18.0,0.0,0.0,3
1905,2007.9999999999998,Female,16.0,0.0,1.0,5
1910,2007.9999999999998,Female,16.0,0.0,0.0,5
1911,2006.0,Female,18.0,0.0,0.0,3
1912,2006.0,Female,18.0,0.0,0.0,3
1913,2007.9999999999998,Female,16.0,0.0,0.0,5
1914,2007.9999999999998,Female,16.0,1.0,1.0,5
1915,2009.0,Female,16.0,0.0,1.0,5
1917,2007.0,Female,17.0,0.0,0.0,2
